#code|abbreviation|type|name|unit|scale|reference|width|crex_unit|crex_scale|crex_width
020106|locustPopulationDensity|long|LOCUST POPULATION DENSITY|CODETABLE|0|0|4|CODE TABLE|0|2
020107|directionOfMovementsOfLocustSwarm|long|DIRECTION OF MOVEMENTS OF LOCUST SWARM|CODETABLE|0|0|4|CODE TABLE|0|2
020108|extentOfVegetation|long|EXTENT OF VEGETATION|CODETABLE|0|0|4|CODE TABLE|0|2
020111|xAxisErrorEllipseMajorComponent|long|X-AXIS ERROR ELLIPSE MAJOR COMPONENT|M|-1|0|17|M|-1|6
020112|yAxisErrorEllipseMinorComponent|long|Y-AXIS ERROR ELLIPSE MINOR COMPONENT|M|-1|0|17|M|-1|6
020113|zAxisErrorEllipseComponent|long|Z-AXIS  ERROR ELLIPSE COMPONENT|M|-1|0|17|M|-1|6
020114|angleOfXAxisInErrorEllipse|double|ANGLE OF X-AXIS IN ERROR ELLIPSE|DEG|2|-18000|16|DEG|2|5
020115|angleOfZAxisInErrorEllipse|double|ANGLE OF Z-AXIS IN ERROR ELLIPSE|DEG|2|-18000|16|DEG|2|5
020116|emissionHeightOfCloudStroke|long|EMISSION HEIGHT OF CLOUD STROKE|M|0|0|16|M|0|5
020117|amplitudeOfLightningStrike|long|AMPLITUDE OF LIGHTNING STRIKE|A|-1|-32000|16|A|-1|5
020118|lightningDetectionError|long|LIGHTNING DETECTION ERROR|M|0|0|19|M|0|6
020119|lightningDischargePolarity|long|LIGHTNING DISCHARGE POLARITY|CODETABLE|0|0|2|CODE TABLE|0|1
020121|thresholdValueForPolarityDecision|double|THRESHOLD VALUE FOR POLARITY DECISION|V|3|0|16|V|3|5
020122|thresholdValueForPolarityDecision|long|THRESHOLD VALUE FOR POLARITY DECISION|A|0|0|16|A|0|5
020123|minimumDirectionThreshold|double|MINIMUM THRESHOLD FOR DETECTION|VM-1|3|0|16|V M-1|3|5
020124|lightningStrokeOrFlash|long|LIGHTNING STROKE OR FLASH|CODETABLE|0|0|2|CODE TABLE|0|1
020126|lightningRatesOfDischarge|long|LIGHTNING RATES OF DISCHARGE|H-1|0|0|23|H-1|0|7
020127|lightningDistanceFromStation|long|LIGHTNING - DISTANCE FROM STATION|M|-3|0|8|M|-3|3
020128|lightningDirectionFromStation|double|LIGHTNING - DIRECTION FROM STATION (DEGREE TRUE)|DEG|1|0|12|DEG|1|4
020130|cloudHydrometeorConcentration|long|CLOUD HYDROMETEOR CONCENTRATION|NUMERIC|0|0|10|NUMERIC|0|3
020131|effectiveRadiusOfCloudHydrometeors|double|EFFECTIVE RADIUS OF CLOUD HYDROMETEORS|M|5|0|6|M|5|2
020132|cloudLiquidWaterContent|double|CLOUD LIQUID WATER CONTENT|KGM-3|5|0|11|KG M-3|5|4
020133|hydrometeorRadius|double|HYDROMETEOR RADIUS|M|5|0|6|M|5|2
020135|iceMassOnARod|double|ICE MASS (ON A ROD)|KG/M|1|0|10|KG/M|1|3
020136|supplementaryCloudType|long|SUPPLEMENTARY CLOUD TYPE|CODETABLE|0|0|9|CODE TABLE|0|3
020137|evolutionOfClouds|long|EVOLUTION OF CLOUDS|CODETABLE|0|0|4|CODE TABLE|0|2
021001|horizontalReflectivity|long|HORIZONTAL REFLECTIVITY|DB|0|-64|7|DB|0|3
021002|verticalReflectivity|long|VERTICAL REFLECTIVITY|DB|0|-64|7|DB|0|3
021003|differentialReflectivity|double|DIFFERENTIAL REFLECTIVITY|DB|1|-5|7|DB|1|3
021005|linearDepolarizationRatio|long|LINEAR DEPOLARIZATION RATIO|DB|0|-65|6|DB|0|2
021006|circularDepolarizationRatio|long|CIRCULAR DEPOLARIZATION RATIO|DB|0|-65|6|DB|0|2
021011|dopplerMeanVelocityXDirection|long|DOPPLER MEAN VELOCITY IN X-DIRECTION|M/S|0|-128|8|M/S|0|3
021012|dopplerMeanVelocityYDirection|long|DOPPLER MEAN VELOCITY IN Y-DIRECTION|M/S|0|-128|8|M/S|0|3
021013|dopplerMeanVelocityZDirection|long|DOPPLER MEAN VELOCITY IN Z-DIRECTION|M/S|0|-128|8|M/S|0|3
021014|dopplerMeanVelocityRadial|double|DOPPLER MEAN VELOCITY (RADIAL)|M/S|1|-4096|13|M/S|1|4
021017|dopplerVelocitySpectralWidth|double|DOPPLER VELOCITY SPECTRAL WIDTH|M/S|1|0|8|M/S|1|3
021018|extendedNyquistVelocity|double|EXTENDED NYQUIST VELOCITY|M/S|1|0|10|M/S|1|4
021019|highNyquistVelocity|double|HIGH NYQUIST VELOCITY|M/S|1|0|10|M/S|1|3
021021|echoTops|long|ECHO TOPS|M|-3|0|4|M|-3|2
021022|rangeBinOffset|double|RANGE BIN OFFSET|M|1|0|14|M|1|5
021023|rangeBinSize|long|RANGE BIN SIZE|M|0|0|14|M|0|5
021024|azimuthOffset|double|AZIMUTH OFFSET|DEG|1|0|12|DEG|1|4
021025|azimuthalResolution|double|AZIMUTHAL RESOLUTION|DEG|1|0|8|DEG|1|3
021030|signalToNoiseRatio|long|SIGNAL TO NOISE RATIO|DB|0|-32|8|DB|0|3
021031|verticallyIntegratedLiquidWaterContent|long|VERTICALLY-INTEGRATED LIQUID-WATER CONTENT|KGM-2|0|0|7|KG M-2|0|3
021036|radarRainfallIntensity|double|RADAR RAINFALL INTENSITY|M/S|7|0|12|M/S|7|4
021041|brightBandHeight|long|BRIGHT-BAND HEIGHT|M|-2|0|8|M|-2|3
021051|signalPowerAbove1Mw|long|SIGNAL POWER ABOVE 1 MW|DB|0|-256|8|DB|0|3
021062|backscatter|double|BACKSCATTER|DB|2|-5000|13|DB|2|4
021063|radiometricResolutionNoiseValue|double|RADIOMETRIC RESOLUTION (NOISE VALUE)|%|1|0|10|%|1|4
021064|clutterNoiseEstimate|long|CLUTTER NOISE ESTIMATE|NUMERIC|0|0|8|NUMERIC|0|3
021065|missingPacketCounter|long|MISSING PACKET COUNTER|NUMERIC|0|-127|8|NUMERIC|0|3
021066|waveScatterometerProductConfidenceData|long|WAVE SCATTEROMETER PRODUCT CONFIDENCE DATA|FLAGTABLE|0|0|12|FLAG TABLE|0|4
021067|windProductConfidenceData|long|WIND PRODUCT CONFIDENCE DATA|FLAGTABLE|0|0|13|FLAG TABLE|0|5
021068|radarAltimeterProductConfidenceData|long|RADAR ALTIMETER PRODUCT CONFIDENCE DATA|FLAGTABLE|0|0|8|FLAG TABLE|0|3
021069|sstProductConfidenceData|long|SST PRODUCT CONFIDENCE DATA|FLAGTABLE|0|0|10|FLAG TABLE|0|4
021070|sstProductConfidenceDataSadist2|long|SST PRODUCT CONFIDENCE DATA (SADIST-2)|FLAGTABLE|0|0|23|FLAG TABLE|0|6
021071|peakiness|long|PEAKINESS|NUMERIC|0|0|16|NUMERIC|0|5
021072|satelliteAltimeterCalibrationStatus|long|SATELLITE ALTIMETER CALIBRATION STATUS|FLAGTABLE|0|0|4|FLAG TABLE|0|2
021073|satelliteAltimeterInstrumentMode|long|SATELLITE ALTIMETER INSTRUMENT MODE|FLAGTABLE|0|0|9|FLAG TABLE|0|3
021075|imageSpectrumIntensity|long|IMAGE SPECTRUM INTENSITY|NUMERIC|0|0|8|NUMERIC|0|3
021076|representationOfIntensities|long|REPRESENTATION OF INTENSITIES|CODETABLE|0|0|3|CODE TABLE|0|1
021077|altitudeCorrectionIonosphere|double|ALTITUDE CORRECTION (IONOSPHERE)|M|3|0|14|M|3|5
021078|altitudeCorrectionDryTroposphere|double|ALTITUDE CORRECTION (DRY TROPOSPHERE)|M|3|0|9|M|3|3
021079|altitudeCorrectionWetTroposphere|double|ALTITUDE CORRECTION (WET TROPOSPHERE)|M|3|2000|10|M|3|4
021080|altitudeCorrectionCalibrationConstant|double|ALTITUDE CORRECTION (CALIBRATION CONSTANT)|M|3|0|11|M|3|4
021081|openLoopCorrectionHeightTimeLoop|double|OPEN LOOP CORRECTION (HEIGHT-TIME LOOP)|M|3|0|10|M|3|4
021082|openLoopCorrectionAutoGainControl|double|OPEN LOOP CORRECTION (AUTO GAIN CONTROL)|DB|3|-3000|14|DB|3|5
021083|warmTargetCalibration|long|WARM TARGET CALIBRATION|NUMERIC|0|0|16|NUMERIC|0|5
021084|coldTargetCalibration|long|COLD TARGET CALIBRATION|NUMERIC|0|0|16|NUMERIC|0|5
021085|atsrSeaSurfaceTemperatureAcrossTrackBandNumber|long|ATSR SEA SURFACE TEMPERATURE ACROSS-TRACK BAND NUMBER|NUMERIC|0|0|4|NUMERIC|0|2
021086|numberOfPixelsInNadirOnlyAverage|long|NUMBER OF PIXELS IN NADIR ONLY, AVERAGE|NUMERIC|0|0|9|NUMERIC|0|3
021087|numberOfPixelsInDualViewAverage|long|NUMBER OF PIXELS IN DUAL VIEW, AVERAGE|NUMERIC|0|0|9|NUMERIC|0|3
021088|wetBackscatter|double|WET BACKSCATTER|DB|2|-5000|13|DB|2|4
021091|radarSignalDopplerSpectrum0thMoment|long|RADAR SIGNAL DOPPLER SPECTRUM 0TH MOMENT|DB|0|-100|8|DB|0|3
021092|rassSignalDopplerSpectrum0thMomentReferringToRassSignal|long|RASS SIGNAL DOPPLER SPECTRUM 0TH MOMENT, REFERRING TO RASS SIGNAL|DB|0|-100|8|DB|0|3
021093|kuBandPeakiness|long|KU BAND PEAKINESS|NUMERIC|3|0|16|NUMERIC|3|5
021094|sBandPeakiness|long|S BAND PEAKINESS|NUMERIC|3|0|16|NUMERIC|3|5
021101|numberOfVectorAmbiguities|long|NUMBER OF VECTOR AMBIGUITIES|NUMERIC|0|0|3|NUMERIC|0|1
021102|indexOfSelectedWindVector|long|INDEX OF SELECTED WIND VECTOR|NUMERIC|0|0|3|NUMERIC|0|1
021103|totalNumberOfSigma0Measurements|long|TOTAL NUMBER OF SIGMA-0 MEASUREMENTS|NUMERIC|0|0|5|NUMERIC|0|2
021104|likelihoodComputedForSolution|long|LIKELIHOOD COMPUTED FOR SOLUTION|NUMERIC|3|-30000|15|NUMERIC|3|5
021105|normalizedRadarCrossSection|double|NORMALIZED RADAR CROSS-SECTION|DB|2|-10000|14|DB|2|5
021106|kpVarianceCoefficientAlpha|long|KP VARIANCE COEFFICIENT (ALPHA)|NUMERIC|3|0|14|NUMERIC|3|5
021107|kpVarianceCoefficientBeta|long|KP VARIANCE COEFFICIENT (BETA)|NUMERIC|8|0|16|NUMERIC|8|5
021109|seawindsWindVectorCellQuality|long|SEAWINDS WIND VECTOR CELL QUALITY|FLAGTABLE|0|0|17|FLAG TABLE|0|6
021110|numberOfInnerBeamSigma0ForwardOfSatellite|long|NUMBER OF INNER-BEAM SIGMA-0 (FORWARD OF SATELLITE)|NUMERIC|0|0|6|NUMERIC|0|2
021111|numberOfOuterBeamSigma0ForwardOfSatellite|long|NUMBER OF OUTER-BEAM SIGMA-0 (FORWARD OF SATELLITE)|NUMERIC|0|0|6|NUMERIC|0|2
021112|numberOfInnerBeamSigma0AftOfSatellite|long|NUMBER OF INNER-BEAM SIGMA-0 (AFT OF SATELLITE)|NUMERIC|0|0|6|NUMERIC|0|2
021113|numberOfOuterBeamSigma0AftOfSatellite|long|NUMBER OF OUTER-BEAM SIGMA-0 (AFT OF SATELLITE)|NUMERIC|0|0|6|NUMERIC|0|2
021114|kpVarianceCoefficientGamma|double|KP VARIANCE COEFFICIENT (GAMMA)|DB|3|-140000|18|DB|3|6
021115|seawindsSigma0Quality|long|SEAWINDS SIGMA-0 QUALITY|FLAGTABLE|0|0|17|FLAG TABLE|0|6
021116|seawindsSigma0Mode|long|SEAWINDS SIGMA-0 MODE|FLAGTABLE|0|0|17|FLAG TABLE|0|6
021117|sigma0VarianceQualityControl|long|SIGMA-0 VARIANCE QUALITY CONTROL|NUMERIC|2|0|16|NUMERIC|2|5
021118|attenuationCorrectionOnSigma0|double|ATTENUATION CORRECTION ON SIGMA-0|DB|2|-10000|14|DB|2|5
021119|windScatterometerGeophysicalModelFunction|long|WIND SCATTEROMETER GEOPHYSICAL MODEL FUNCTION|CODETABLE|0|0|6|CODE TABLE|0|2
021120|probabilityOfRain|long|PROBABILITY OF RAIN|NUMERIC|3|0|10|NUMERIC|3|4
021121|seawindsNofRainIndex|long|SEAWINDS NOF RAIN INDEX|NUMERIC|0|0|8|NUMERIC|0|3
021122|attenuationCorrectionOnSigma0FromTb|double|ATTENUATION CORRECTION ON SIGMA-0 (FROM TB)|DB|2|-10000|14|DB|2|5
021123|seawindsNormalizedRadarCrossSection|double|SEAWINDS NORMALIZED RADAR CROSS-SECTION|DB|2|-30000|15|DB|2|5
021128|numberOfValidPointsPerSecondUsedToDerivePreviousParameters|long|NUMBER OF VALID POINTS PER SECOND USED TO DERIVE PREVIOUS PARAMETERS|NUMERIC|0|0|8|NUMERIC|0|3
021130|spectrumTotalEnergy|long|SPECTRUM TOTAL ENERGY|NUMERIC|6|0|28|NUMERIC|6|9
021131|spectrumMaxEnergy|long|SPECTRUM MAX ENERGY|NUMERIC|6|0|28|NUMERIC|6|9
021132|directionOfSpectrumMaxOnHigherResolutionGrid|double|DIRECTION OF SPECTRUM MAX ON HIGHER RESOLUTION GRID|DEG|3|0|19|DEG|3|6
021133|wavelengthOfSpectrumMaxOnHigherResolutionGrid|double|WAVELENGTH OF SPECTRUM MAX ON HIGHER RESOLUTION GRID|M|3|0|29|M|3|9
021134|rangeResolutionOfCressCovarianceSpectrum|double|RANGE RESOLUTION OF CRESS COVARIANCE SPECTRUM|RAD/M|3|0|19|RAD/M|3|6
021135|realPartOfCrossSpectraPolarGridNumberOfBins|long|REAL PART OF CROSS SPECTRA POLAR GRID NUMBER OF BINS|NUMERIC|3|-524288|20|NUMERIC|3|7
021136|imaginaryPartOfCrossSpectraPolarGridNumberOfBins|long|IMAGINARY PART OF CROSS SPECTRA POLAR GRID NUMBER OF BINS|NUMERIC|3|-524288|20|NUMERIC|3|7
021137|kuBandCorrectedOceanBackscatterCoefficient|double|KU BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021138|stdKuBandCorrectedOceanBackscatterCoefficient|double|STD KU BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021139|kuBandNetInstrumentalCorrectionForAgc|double|KU BAND NET INSTRUMENTAL CORRECTION FOR AGC|DB|2|-2048|12|DB|2|4
021140|sBandCorrectedOceanBackscatterCoefficient|double|S BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021141|stdSBandCorrectedOceanBackscatterCoefficient|double|STD S BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021142|sBandNetInstrumentalCorrectionForAgc|double|S BAND NET INSTRUMENTAL CORRECTION FOR AGC|DB|2|-1024|11|DB|2|4
021143|kuBandRainAttenuation|double|KU BAND RAIN ATTENUATION|DB|2|-1073741824|31|DB|2|10
021144|altimeterRainFlag|long|ALTIMETER RAIN FLAG|FLAGTABLE|0|0|2|FLAG TABLE|0|1
021145|kuBandAutomaticGainControl|double|KU BAND AUTOMATIC GAIN CONTROL|DB|2|0|13|DB|2|4
021146|rmsKuBandAutomaticGainControl|double|RMS KU BAND AUTOMATIC GAIN CONTROL|DB|2|0|8|DB|2|3
021147|numberOfValidPointsForKuBandAutomaticGainControl|long|NUMBER OF VALID POINTS FOR KU BAND AUTOMATIC GAIN CONTROL|NUMERIC|0|0|5|NUMERIC|0|2
021150|beamCoLocation|long|BEAM CO-LOCATION|CODETABLE|0|0|2|CODE TABLE|0|1
021151|estimatedErrorInSigma0At40DegreesIncidenceAngle|double|ESTIMATED ERROR IN SIGMA-0 AT 40 DEGREES INCIDENCE ANGLE|DB|2|0|9|DB|2|3
021152|slopeAt40DegreesIncidenceAngle|double|SLOPE AT 40 DEGREES INCIDENCE ANGLE|DB/DEG|2|-80|7|DB/DEG|2|2
021153|estimatedErrorInSlopeAt40DegreesIncidenceAngle|double|ESTIMATED ERROR IN SLOPE AT 40 DEGREES INCIDENCE ANGLE|DB/DEG|2|-40|6|DB/DEG|2|2
021154|soilMoistureSensitivity|double|SOIL MOISTURE SENSITIVITY|DB|2|0|12|DB|2|4
021155|windVectorCellQuality|long|WIND VECTOR CELL QUALITY|FLAGTABLE|0|0|24|FLAG TABLE|0|8
021156|backscatterDistance|long|BACKSCATTER DISTANCE|NUMERIC|1|-4096|13|NUMERIC|1|4
021157|lossPerUnitLengthOfAtmosphereUsed|double|LOSS PER UNIT LENGTH OF ATMOSPHERE USED|DB/M|10|0|22|DB/M|10|7
021158|ascatKpQualityEstimate|long|ASCAT KP QUALITY ESTIMATE|CODETABLE|0|0|2|CODE TABLE|0|1
021159|ascatSigma0Usability|long|ASCAT SIGMA-0 USABILITY|CODETABLE|0|0|2|CODE TABLE|0|1
021160|ascatUseOfSyntheticData|long|ASCAT USE OF SYNTHETIC DATA|NUMERIC|3|0|10|NUMERIC|3|4
021161|ascatSyntheticDataQuality|long|ASCAT SYNTHETIC DATA QUALITY|NUMERIC|3|0|10|NUMERIC|3|4
021162|ascatSatelliteOrbitAndAttitudeQuality|long|ASCAT SATELLITE ORBIT AND ATTITUDE QUALITY|NUMERIC|3|0|10|NUMERIC|3|4
021163|ascatSolarArrayReflectionContamination|long|ASCAT SOLAR ARRAY REFLECTION CONTAMINATION|NUMERIC|3|0|10|NUMERIC|3|4
021164|ascatTelemetryPresenceAndQuality|long|ASCAT TELEMETRY PRESENCE AND QUALITY|NUMERIC|3|0|10|NUMERIC|3|4
021165|ascatExtrapolatedReferenceFunctionPresence|long|ASCAT EXTRAPOLATED REFERENCE FUNCTION PRESENCE|NUMERIC|3|0|10|NUMERIC|3|4
021166|landFraction|long|LAND FRACTION|NUMERIC|3|0|10|NUMERIC|3|4
021169|icePresenceIndicator|long|ICE PRESENCE INDICATOR|CODETABLE|0|0|2|CODE TABLE|0|1
021170|cBandCorrectedOceanBackscatterCoefficient|double|C BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021171|rmsCBandCorrectedOceanBackscatterCoefficient|double|RMS C BAND CORRECTED OCEAN BACKSCATTER COEFFICIENT|DB|2|-32768|16|DB|2|5
021172|cBandNetInstrumentalCorrectionForAgc|double|C BAND NET INSTRUMENTAL CORRECTION FOR AGC|DB|2|-2048|12|DB|2|4
021173|cBandAutomaticGainControl|double|C BAND AUTOMATIC GAIN CONTROL|DB|2|0|13|DB|2|4
021174|rmsCBandAutomaticGainControl|double|RMS C BAND AUTOMATIC GAIN CONTROL|DB|2|0|9|DB|2|3
021175|numberOfValidPointsForCBandAutomaticGainControl|long|NUMBER OF VALID POINTS FOR C BAND AUTOMATIC GAIN CONTROL|NUMERIC|0|0|10|NUMERIC|0|4
022001|wavesDirection|long|DIRECTION OF WAVES (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022002|windWavesDirection|long|DIRECTION OF WIND WAVES (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022003|swellWavesDirection|long|DIRECTION OF SWELL WAVES (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022004|currentDirection|long|DIRECTION OF CURRENT (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022005|seaSurfaceCurrentDirection|long|DIRECTION OF SEA SURFACE CURRENT (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022011|periodOfWaves|long|PERIOD OF WAVES|S|0|0|6|S|0|2
022012|periodOfWindWaves|long|PERIOD OF WIND WAVES|S|0|0|6|S|0|2
022013|periodOfSwellWaves|long|PERIOD OF SWELL WAVES|S|0|0|6|S|0|2
022021|heightOfWaves|double|HEIGHT OF WAVES|M|1|0|10|M|1|4
022022|heightOfWindWaves|double|HEIGHT OF WIND WAVES|M|1|0|10|M|1|4
022023|heightOfSwellWaves|double|HEIGHT OF SWELL WAVES|M|1|0|10|M|1|4
022025|standardDeviationWaveHeight|double|STANDARD DEVIATION WAVE HEIGHT|M|2|0|10|M|2|4
022026|standardDeviationOfSignificantWaveHeight|double|STANDARD DEVIATION OF SIGNIFICANT WAVE HEIGHT|M|2|0|10|M|2|4
022031|speedOfCurrent|double|SPEED OF CURRENT|M/S|2|0|13|M/S|2|4
022032|speedOfSeaSurfaceCurrent|double|SPEED OF SEA SURFACE CURRENT|M/S|2|0|13|M/S|2|4
022035|tidalElevationWithRespectToLocalChartDatum|double|TIDAL ELEVATION WITH RESPECT TO LOCAL CHART DATUM|M|2|0|14|M|2|4
022036|meteorologicalResidualTidalElevationSurgeOrOffset|double|METEOROLOGICAL RESIDUAL TIDAL ELEVATION (SURGE OR OFFSET)|M|2|0|14|M|2|4
022037|tidalElevationWithRespectToNationalLandDatum|double|TIDAL ELEVATION WITH RESPECT TO NATIONAL LAND DATUM|M|3|-10000|15|M|3|5
022038|tidalElevationWithRespectToLocalChartDatum|double|TIDAL ELEVATION WITH RESPECT TO LOCAL CHART DATUM|M|3|-10000|15|M|3|5
022039|meteorologicalResidualTidalElevationSurgeOrOffset|double|METEOROLOGICAL RESIDUAL TIDAL ELEVATION (SURGE OR OFFSET)|M|3|-5000|13|M|3|4
022040|meteorologicalResidualTidalElevationSurgeOrOffset|double|METEOROLOGICAL RESIDUAL TIDAL ELEVATION (SURGE OR OFFSET)|M|3|-5000|14|M|3|5
022041|seaSurfaceTemperature15DayRunningMean|double|SEA-SURFACE TEMPERATURE (15-DAY RUNNING MEAN)|K|1|0|12|K|1|4
022042|waterTemperature|double|SEA/WATER TEMPERATURE|K|1|0|12|K|1|4
022043|waterTemperature|double|SEA/WATER TEMPERATURE|K|2|0|15|K|2|5
022044|soundVelocity|double|SOUND VELOCITY|M/S|1|0|14|M/S|1|5
022045|waterTemperature|double|SEA/WATER TEMPERATURE|K|3|0|19|K|3|6
022046|seaIceFraction|long|SEA ICE FRACTION|NUMERIC|2|0|7|NUMERIC|2|3
022049|seaSurfaceTemperature|double|SEA SURFACE TEMPERATURE|K|2|0|15|K|2|5
022050|standardDeviationSeaSurfaceTemperature|double|STANDARD DEVIATION SEA-SURFACE TEMPERATURE|K|2|0|8|K|2|3
022055|floatCycleNumber|long|FLOAT CYCLE NUMBER|NUMERIC|0|0|10|NUMERIC|0|3
022056|directionOfProfile|long|DIRECTION OF PROFILE|CODETABLE|0|0|2|CODE TABLE|0|1
022059|seaSurfaceSalinity|double|SEA SURFACE SALINITY|0/00|2|0|14|0/00|2|5
022060|lagrangianDrifterDrogueStatus|long|LAGRANGIAN DRIFTER DROGUE STATUS|CODETABLE|0|0|3|CODE TABLE|0|1
022061|seaState|long|STATE OF THE SEA|CODETABLE|0|0|4|CODE TABLE|0|2
022062|salinity|double|SALINITY|0/00|2|0|14|0/00|2|5
022063|totalWaterDepth|long|TOTAL WATER DEPTH|M|0|0|14|M|0|5
022064|salinity|double|SALINITY|0/00|3|0|17|0/00|3|6
022065|waterPressure|long|WATER PRESSURE|PA|-3|0|17|PA|-3|6
022066|waterConductivity|double|WATER CONDUCTIVITY|S/M|6|0|26|S/M|6|8
022067|instrumentTypeForWaterTemperatureProfileMeasurement|long|INSTRUMENT TYPE FOR WATER TEMPERATURE PROFILE MEASUREMENT|CODETABLE|0|0|10|CODE TABLE|0|4
022068|waterTemperatureProfileRecorderTypes|long|WATER TEMPERATURE PROFILE RECORDER TYPES|CODETABLE|0|0|7|CODE TABLE|0|3
022069|spectralWaveDensity|double|SPECTRAL WAVE DENSITY|M2HZ-1|3|0|22|M2 HZ-1|3|7
022070|significantWaveHeight|double|SIGNIFICANT WAVE HEIGHT|M|2|0|13|M|2|4
022071|spectralPeakWavePeriod|double|SPECTRAL PEAK WAVE PERIOD|S|1|0|9|S|1|3
022072|spectralPeakWaveLength|long|SPECTRAL PEAK WAVE LENGTH|M|0|0|13|M|0|4
022073|maximumWaveHeight|double|MAXIMUM WAVE HEIGHT|M|2|0|13|M|2|4
022074|averageWavePeriod|double|AVERAGE WAVE PERIOD|S|1|0|9|S|1|3
022075|averageWaveLength|long|AVERAGE WAVE LENGTH|M|0|0|13|M|0|4
022076|directionFromWhichDominantWavesAreComing|long|DIRECTION FROM WHICH DOMINANT WAVES ARE COMING (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022077|directionalSpreadOfDominantWave|long|DIRECTIONAL SPREAD OF DOMINANT WAVE|DEG|0|0|9|DEG|0|3
022078|durationOfWaveRecord|long|DURATION OF WAVE RECORD|S|0|0|12|S|0|4
022079|lengthOfWaveRecord|long|LENGTH OF WAVE RECORD|M|0|0|16|M|0|5
022080|wavebandCentralFrequency|double|WAVEBAND CENTRAL FREQUENCY|HZ|3|0|10|HZ|3|4
022081|wavebandCentralWaveNumber|double|WAVEBAND CENTRAL WAVE NUMBER|M-1|5|0|13|M-1|5|4
022082|maximumNonDirectionalSpectralWaveDensity|double|MAXIMUM NON-DIRECTIONAL SPECTRAL WAVE DENSITY|M2S|2|0|20|M2 S|2|7
022083|maximumNonDirectionalSpectralWaveNumber|double|MAXIMUM NON-DIRECTIONAL SPECTRAL WAVE NUMBER|M3|2|0|20|M3|2|7
022084|bandContainingMaximumNonDirectionalSpectralWaveDensity|long|BAND CONTAINING MAXIMUM NON-DIRECTIONAL SPECTRAL WAVE DENSITY|NUMERIC|0|0|7|NUMERIC|0|3
022085|spectralWaveDensityRatio|long|SPECTRAL WAVE DENSITY RATIO|NUMERIC|0|0|7|NUMERIC|0|3
022086|meanDirectionFromWhichWavesAreComing|long|MEAN DIRECTION FROM WHICH WAVES ARE COMING (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022087|principalDirectionFromWhichWavesAreComing|long|PRINCIPAL DIRECTION FROM WHICH WAVES ARE COMING (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022088|firstNormalizedPolarCoordinateFromFourierCoefficients|long|FIRST NORMALIZED POLAR COORDINATE FROM FOURIER COEFFICIENTS|NUMERIC|2|0|7|NUMERIC|2|3
022089|secondNormalizedPolarCoordinateFromFourierCoefficients|long|SECOND NORMALIZED POLAR COORDINATE FROM FOURIER COEFFICIENTS|NUMERIC|2|0|7|NUMERIC|2|3
022090|nonDirectionalSpectralEstimateByWaveFrequency|double|NON-DIRECTIONAL SPECTRAL ESTIMATE BY WAVE FREQUENCY|M2S|2|0|20|M2 S|2|7
022091|nonDirectionalSpectralEstimateByWaveNumber|double|NON-DIRECTIONAL SPECTRAL ESTIMATE BY WAVE NUMBER|M3|2|0|20|M3|2|7
022092|directionalSpectralEstimateByWaveFrequency|double|DIRECTIONAL SPECTRAL ESTIMATE BY WAVE FREQUENCY|M2RAD-1S|2|0|20|M2 RAD-1 S|2|7
022093|directionalSpectralEstimateByWaveNumber|double|DIRECTIONAL SPECTRAL ESTIMATE BY WAVE NUMBER|M4|2|0|20|M4|2|7
022094|totalNumberOfWaveBands|long|TOTAL NUMBER OF WAVE BANDS|NUMERIC|0|0|7|NUMERIC|0|3
022095|directionalSpreadOfIndividualWaves|long|DIRECTIONAL SPREAD OF INDIVIDUAL WAVES|DEG|0|0|8|DEG|0|3
022096|spectralBandWidth|double|SPECTRAL BAND WIDTH|/S|3|0|4|/S|3|2
022097|meanWavelength731MOfImageSpectrumAtLowWaveNumbers|long|MEAN WAVELENGTH > 731 M OF IMAGE SPECTRUM AT LOW WAVE NUMBERS|M|0|0|14|M|0|5
022098|wavelengthSpreadWavelength731MAtLowWaveNumbers|long|WAVELENGTH SPREAD (WAVELENGTH > 731 M) AT LOW WAVE NUMBERS|M|0|0|14|M|0|5
022099|meanDirectionAtLowWaveNumbersWavelength731M|long|MEAN DIRECTION AT LOW WAVE NUMBERS (WAVELENGTH > 731 M) (DEGREE TRUE)|DEG|0|0|9|DEG|0|3
022100|directionSpreadAtLowWaveNumbersWavelength731M|long|DIRECTION SPREAD AT LOW WAVE NUMBERS (WAVELENGTH > 731 M)|DEG|0|0|9|DEG|0|3
